"NPTF";"NAV_DATE";"TOTGRP";"GROUPE";"CMON_REF";"CTRI";"LIBELLE";"TRI";"LOCAL_CCY";"NAV_USD";"NAV_LOCAL_CCY";"MNT_REMB2_DEAL";"MNT_REMB";"MNT_REMB2";"MNT_CAP";"MNT_CAP_PTF";"TAUX";"MNT_INT_CR";"MNT_INT_CR_PTF";"MNT_TAXE_REC_CR";"MNT_TAXE_NREC_CR";"MNT_INT_AN";"MNT_TAXE_REC_AN";"MNT_TAXE_NREC_AN";"GAIN_PERTE";"GAIN_PERTE_TCHG";"GAIN_PERTE_KURS";"MNT_REALIS";"MNT_REALIS_TCHG";"MNT_REALIS_KURS";"NRUBR";"CGTI";"CODE_SECT";"CODE_PAYS";"LIBELLE1";"DATECH";"CODE_REMB";"PER_REMB";"DLASTCOUP";"DPROCCOUP";"CODE_REMB2";"PER_REMB2";"TREVENU";"CSERV";"NCONTRAT";"DVAL";"NOVAL";"NCORRESP";"NSUFF";"QUANTITE";"CUSANCE";"COURS";"NB_JOURS_REST";"NB_JOURS_INT";"COURS_REVIENT";"CMON2";"MNT_ACT_CMON2_PTF";"MNT_ACT_CMON2";"MNT_ACT_DEAL";"MNT_CAP_DEAL";"NPTF_DETAIL";"RENDEMENT_POND";"RENDEMENT";"PCT_TAXE_REC";"PCT_TAXE_NREC";"NRUBR_CORR";"LIBELLE2";"MNT_INT_CR_DEAL";"CSTATUS";"NB_JOURS_REND";"TCHG_HISTORIQUE";"CINT_AJUSTEMENT";"CAT_EMET";"TYP_RATING";"CRATING";"CMON_LIM";"MNT_ACT_GROUP";"MNT_INT_CR_GROUP";"NISSUER_GUARANTEED";"TYP_RATING_L";"CRATING_L";"COURS_BID";"COURS_OFFER";"MNT_ACT_DEAL_BID";"MNT_ACT_DEAL_OFFER";"MNT_ACT_BID";"MNT_ACT_OFFER";"NESTI";"NB_JOURS_COUP";"FMULTI";"TAUX2";"MNT_IC_TCHG_PTF";"MNT_IC_NEG_TCHG_PTF";"TYPE_COURSVAL";"DATE_COURS";"NS_PORTFOLIO";"NB_STALE_PRICE";"MNT_AMORTISSEMENT";"MNT_ACT_CMON3";"MNT_ACT_CMON3_PTF";"NEXT";"MNT_IP_PTF";"NO_SEQ";"SEC_INCOME_PTF";"SEC_YIELD";"SEC_MNT_ACT";"SEC_MNT_ACT_DEAL";"SEC_INCOME";"CODE_OID";"INC_YIELD";"CTYPE_INC_YIELD";"CTYPE_RED_YIELD";"AMORT_PRICE";"MNT_AMORTISSEMENT_DEAL";"COURS_TRUE";"COPER_VAL";"DELTA_2";"DOPER_POT";"NEXT_CPT";"CMON_CPT";"IMPORTATION_DATE";"IMPORTED BY"
"9093";31-12-2019 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;181060.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;3348463.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157404.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;4000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150238.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137371.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160065.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;153975.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;1700000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;135689.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;8558080.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168970.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;2506052.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159673.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;3000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147273.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;173274.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;169372.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160417.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;2806250.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167693.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152238.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;8622639.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156664.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;2202922.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142063.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;3823340.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157161.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;1344060.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131501.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;2515355.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137418.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;2484906.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146231.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;1204723.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151970.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;1042681.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160528.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;1006142.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;174176.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;1697944.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159909.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;2965472.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;179251.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;1007201.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156610.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146408.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;1181952.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147335.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;1941678.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156381.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;2424008.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150731.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;991056.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180290.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141528.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;6666667.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147530.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;400000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;127252.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;2166666.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146279.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;333334.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137624.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;2948308.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;173272.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;495977.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;158728.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;4011903.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180286.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;3000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141390.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;3000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;143687.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;1122500.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;178730.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;166622.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;1000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;176167.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;2937911.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;173848.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;633825.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156617.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;316511.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157331.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;1235005.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142178.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;846659.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;135601.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;3000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168892.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;1007267.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180968.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9095";31-12-2019 00:00:00;;;;;;;;1000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;169277.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9094";31-12-2019 00:00:00;;;;;;;;987136.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152215.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9094";31-12-2019 00:00:00;;;;;;;;493568.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152216.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9094";31-12-2019 00:00:00;;;;;;;;375570.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146969.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9094";31-12-2019 00:00:00;;;;;;;;375570.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146968.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;1000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180215.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;420937.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137628.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;317441.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146284.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;11493642.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180253.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;9973098.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180273.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162843.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;1675000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156618.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;1675000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156619.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;1325000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;139053.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;1700000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137370.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;1325000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;181317.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;1250000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150260.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150264.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147537.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;862555.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;135691.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;2615451.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146280.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;863876.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;135700.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;1000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137417.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;136538.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;1500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138667.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;4000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142198.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138668.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;143085.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;2500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;134596.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;756345.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;154411.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-12-2019 00:00:00;;;;;;;;567259.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;154412.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";31-12-2019 00:00:00;;;;;;;;972849.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160218.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";31-12-2019 00:00:00;;;;;;;;1000941.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180104.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-12-2019 00:00:00;;;;;;;;3000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142531.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
